id,pitch_tag,rhythm_tag,mode,beat,key_signature
2673,"['G', 'F', 'E', 'F', 'G', 'A', 'B', 'HC', 'HD', 'HC', 'B', 'G', 'F', 'E', 'F', 'G', 'A', 'B', 'HC', 'A', 'G', 'G', 'A', 'G', 'F', 'E', 'F', 'E', 'D', 'C', 'D', 'E', 'F', 'G', 'A', 'G', 'F', 'E', 'F', 'E', 'D', 'C', 'D', 'C', 'HC', 'B', 'HC', 'B', 'HC', 'B', 'HC', 'B', 'HC', 'A', 'G', 'HC', 'B', 'HC', 'A', 'G', 'A', 'G', 'F', 'E', 'D', 'C']","[0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.5]",Ckey,2/4,Treble
2674,"['G', 'A', 'G', 'F', 'G', 'G', 'A', 'HC', 'B', 'A', 'G', 'A', 'G', 'F', 'E', 'D', 'C', 'LB', 'C', 'LB', 'LG', 'LA', 'LB', 'C', 'D', 'C']","[0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25]",Ckey,2/4,Bass
2675,"['E', 'G', 'A', 'D', 'C', 'LA', 'G', 'HC', 'A', 'G', 'E', 'E', 'G', 'A', 'D', 'C', 'LA', 'C', 'D', 'G', 'C', 'LA']","[0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 1.0, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 1.0]",Ckey,4/4,Bass
2676,"['G', 'HC', 'B', 'HC', 'HD', 'HE', 'HD', 'HC', 'B', 'HC', 'HC', 'HC', 'G', 'HC', 'B', 'HC', 'HD', 'HE', 'HD', 'HC', 'B', 'HC', 'HC', 'B', 'A', 'G', 'A', 'G', 'F', 'E', 'F', 'E', 'D', 'C', 'D', 'E', 'F', 'E', 'D', 'C']","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.75, 0.25, 0.25, 0.25, 0.75, 0.25, 0.25, 0.25, 0.75, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.75]",Ckey,3/4,Bass
2677,"['LA', 'C', 'D', 'E', 'G', 'E', 'D', 'C', 'LB', 'LB', 'D', 'D', 'C', 'LB', 'E', 'LA', 'C', 'D', 'E', 'G', 'E', 'D', 'C', 'LB', 'LB', 'D', 'D', 'C', 'LB', 'LA', 'A', 'B', 'A', 'E', 'A', 'G', 'A', 'E', 'A', 'A', 'G', 'A', 'C', 'D', 'E', 'G', 'D', 'E', 'LA', 'C', 'D', 'E', 'G', 'E', 'D', 'C', 'LB', 'LB', 'D', 'D', 'C', 'LB', 'LA']","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 1.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 1.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 1.0]",Ckey,4/4,Bass
2678,"['C', 'E', 'G', 'G', 'A', 'G', 'HC', 'G', 'A', 'G', 'C', 'E', 'G', 'G', 'A', 'G', 'F', 'E', 'D', 'C', 'A', 'A', 'A', 'A', 'F', 'A', 'HC', 'B', 'A', 'G', 'A', 'A', 'A', 'A', 'F', 'A', 'HC', 'B', 'A', 'HD', 'E', 'F', 'G', 'G', 'A', 'G', 'HC', 'B', 'HC', 'HD', 'HE', 'HD', 'HE', 'HD', 'HC', 'G', 'A', 'B', 'HC']","[0.125, 0.125, 0.25, 0.25, 0.25, 0.5, 0.25, 0.5, 0.25, 0.5, 0.125, 0.125, 0.25, 0.25, 0.25, 0.5, 0.25, 0.5, 0.25, 0.5, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.75, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.75, 0.125, 0.125, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.75, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.75]",Ckey,3/4,Treble
2679,"['A', 'A', 'G', 'E', 'A', 'A', 'G', 'E', 'A', 'A', 'HC', 'E', 'D', 'C', 'LA', 'D', 'E', 'D', 'C', 'LB', 'LA', 'A', 'A', 'E', 'G', 'G', 'E', 'D', 'E', 'D', 'C', 'LB', 'LA', 'A', 'A', 'E', 'G']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
2682,"['C', 'D', 'E', 'F', 'G', 'G', 'G', 'F', 'E', 'F', 'F', 'F', 'E', 'D', 'C', 'E', 'G', 'C', 'D', 'E', 'F', 'G', 'G', 'G', 'F', 'E', 'F', 'F', 'F', 'E', 'D', 'C', 'E', 'C', 'A', 'A', 'A', 'G', 'F', 'G', 'G', 'G', 'F', 'E', 'F', 'F', 'F', 'E', 'D', 'C', 'E', 'G', 'A', 'A', 'A', 'G', 'F', 'G', 'G', 'G', 'F', 'E', 'F', 'F', 'F', 'E', 'D', 'C', 'E', 'C']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.25]",Ckey,2/4,Treble
2683,"['HC', 'G', 'E', 'E', 'F', 'G', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'HC', 'HC', 'HD', 'B', 'B', 'HC', 'A', 'A', 'B', 'G', 'F', 'F', 'G', 'E', 'E', 'F', 'D', 'D', 'E', 'C', 'C', 'D', 'E', 'F', 'G', 'G', 'C', 'D', 'E', 'F', 'G', 'C', 'D', 'E', 'F', 'G', 'G', 'C', 'D', 'E', 'F', 'G', 'A', 'A', 'HC', 'B', 'B', 'HD', 'HC', 'HC']","[0.25, 0.25, 0.125, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.25, 0.25]",Ckey,2/4,Treble
2684,"['HC', 'HC', 'HC', 'HD', 'HD', 'HE', 'HD', 'HC', 'A', 'G', 'HC', 'HC', 'A', 'HC', 'HC', 'G', 'E', 'D', 'C', 'G', 'E', 'G', 'A', 'HC', 'HC', 'HC', 'HC', 'HD', 'A', 'G', 'E', 'G', 'G', 'E', 'D', 'G', 'G', 'E', 'D', 'C']","[0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25]",Ckey,2/4,Treble
2685,"['C', 'D', 'E', 'F', 'G', 'G', 'A', 'G', 'A', 'B', 'HC', 'A', 'A', 'A', 'A', 'G', 'A', 'B', 'HC', 'HD', 'HC', 'A', 'G', 'HC', 'B', 'A', 'B', 'HC', 'G', 'G', 'A', 'G', 'F', 'E', 'D', 'F', 'F', 'A', 'E', 'E', 'G', 'D', 'C', 'D', 'E', 'C']","[0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25]",Ckey,2/4,Treble
2686,"['A', 'A', 'G', 'A', 'HC', 'E', 'D', 'E', 'G', 'A', 'HC', 'HD', 'HC', 'A', 'G', 'E', 'D', 'C', 'D', 'G', 'A', 'HC', 'HD', 'A', 'G', 'E', 'G', 'A', 'E', 'D', 'C', 'D', 'G', 'A', 'E', 'D', 'C', 'D', 'E', 'G', 'E', 'G', 'A', 'A', 'A', 'E', 'G', 'A', 'E', 'D', 'C', 'D', 'G', 'A', 'HC', 'HD', 'A', 'G', 'E', 'D', 'E', 'D', 'C', 'LA', 'G', 'A', 'HC', 'HD', 'A', 'G', 'E', 'D', 'E', 'D', 'C', 'LA', 'A', 'HD', 'HC', 'B', 'A', 'G', 'A']","[0.125, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.25]",Ckey,2/4,Treble
2687,"['A', 'HC', 'A', 'G', 'E', 'A', 'HC', 'A', 'G', 'E', 'E', 'HC', 'A', 'G', 'E', 'G', 'E', 'E', 'G', 'A', 'A', 'HC', 'G', 'A', 'G', 'E', 'D', 'C', 'D', 'E', 'D', 'C', 'LA', 'C', 'E', 'E', 'D', 'C', 'D', 'E', 'D', 'E', 'G', 'C', 'D', 'E', 'D', 'C', 'LA', 'C']","[0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.5, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.5, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.5]",Ckey,2/4,Bass
2688,"['E', 'LA', 'E', 'G', 'E', 'D', 'C', 'D', 'C', 'LA', 'E', 'A', 'A', 'A', 'G', 'D', 'E', 'D', 'E', 'D', 'C', 'LA', 'LA', 'E', 'A', 'G', 'E', 'D', 'D', 'E', 'C', 'LB', 'LA', 'A', 'A', 'B', 'HC', 'HC', 'B', 'A', 'G', 'A', 'E', 'A', 'A', 'A', 'G', 'D', 'E', 'D', 'E', 'D', 'C', 'LA', 'LA', 'E', 'A', 'G', 'E', 'D', 'D', 'E', 'C', 'LB', 'LA']","[0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.5, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.5, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.5, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
2690,"['G', 'A', 'B', 'G', 'HC', 'G', 'G', 'A', 'G', 'F', 'E', 'E', 'E', 'F', 'E', 'D', 'C', 'D', 'E', 'F', 'G', 'A', 'B', 'G', 'HC', 'HE', 'G', 'A', 'B', 'G', 'HC', 'G', 'G', 'A', 'G', 'F', 'E', 'E', 'E', 'F', 'E', 'D', 'C', 'D', 'E', 'F', 'G', 'A', 'B', 'G', 'HC', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'A', 'G', 'D', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'A', 'G', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'A', 'G', 'D', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'A', 'G', 'G', 'A', 'B', 'G', 'HC', 'G', 'G', 'A', 'G', 'F', 'E', 'E', 'E', 'F', 'E', 'D', 'C', 'D', 'E', 'F', 'G', 'A', 'B', 'G', 'HC', 'HE', 'G', 'A', 'B', 'G', 'HC', 'G', 'G', 'A', 'G', 'F', 'E', 'E', 'E', 'F', 'E', 'D', 'C', 'D', 'E', 'F', 'G', 'A', 'B', 'G', 'HC']","[0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25]",Ckey,2/4,Treble
2691,"['C', 'E', 'LG', 'E', 'C', 'E', 'LG', 'E', 'G', 'F', 'E', 'D', 'C', 'LB', 'D', 'LG', 'C', 'E', 'LG', 'E', 'C', 'E', 'LG', 'E', 'G', 'F', 'E', 'D', 'C', 'LB', 'D', 'C', 'G', 'G', 'F', 'E', 'D', 'C', 'LB', 'D', 'LG', 'G', 'G', 'F', 'E', 'D', 'C', 'LB', 'D', 'LG', 'C', 'E', 'LG', 'E', 'C', 'E', 'LG', 'E', 'G', 'F', 'E', 'D', 'C', 'LB', 'D', 'C']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.25]",Ckey,2/4,Bass
2692,"['C', 'C', 'D', 'E', 'F', 'G', 'G', 'A', 'B', 'G', 'HC', 'HC', 'HD', 'HE', 'HC', 'B', 'G', 'HC', 'HD', 'HE', 'HD', 'HC', 'B', 'A', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'A', 'G', 'B', 'A', 'G', 'G', 'G', 'A', 'B', 'HC', 'HD', 'HD', 'HC', 'B', 'HD', 'HE', 'HC', 'G', 'E', 'D', 'G', 'HC', 'HD', 'HE', 'HD', 'HC', 'B', 'A', 'G', 'A', 'B', 'HC', 'B', 'HC', 'A', 'G', 'F', 'E', 'D', 'C']","[0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.5, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.25, 0.5]",Ckey,4/4,Treble
2693,"['C', 'E', 'G', 'HC', 'HD', 'B', 'HC', 'G', 'HE', 'HC', 'HD', 'HE', 'HD', 'HC', 'B', 'A', 'G', 'F', 'E', 'C', 'E', 'G', 'HC', 'HD', 'HE', 'HD', 'HC', 'B', 'A', 'G', 'G', 'A', 'B', 'HC', 'B', 'HC', 'HD', 'HE', 'HC', 'HE', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'G', 'A', 'HC', 'B', 'HD', 'HC', 'HE', 'HD', 'HC', 'B', 'A', 'G', 'F', 'E', 'HE', 'HE', 'HD', 'HC']","[0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.5, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.5, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 1.25, 0.25, 0.25, 0.5]",Ckey,2/4,Treble
2694,"['G', 'A', 'G', 'E', 'G', 'A', 'G', 'E', 'G', 'HE', 'HC', 'G', 'F', 'E', 'D', 'C', 'D', 'E', 'F', 'G', 'G', 'A', 'G', 'E', 'G', 'A', 'G', 'E', 'G', 'HE', 'HD', 'HE', 'HD', 'HC', 'B', 'A', 'G', 'A', 'HC', 'HD', 'HC', 'A', 'G', 'E', 'A', 'G', 'A', 'G', 'F', 'E', 'D', 'C', 'D', 'E', 'G', 'HC', 'A', 'G', 'E', 'A', 'G', 'A', 'G', 'F', 'E', 'D', 'C', 'D', 'E', 'C']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.5]",Ckey,2/4,Bass
2695,"['A', 'G', 'E', 'A', 'G', 'E', 'A', 'A', 'G', 'E', 'A', 'G', 'E', 'D', 'A', 'G', 'E', 'HC', 'HD', 'HE', 'A', 'G', 'E', 'D', 'D', 'G', 'A', 'A', 'D', 'G', 'E', 'D', 'D', 'C', 'D', 'C', 'D', 'G', 'E', 'A', 'C', 'D', 'C', 'D', 'G', 'E', 'A']","[0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.5, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.5, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.5, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.5]",Ckey,2/4,Bass
2696,"['E', 'E', 'C', 'C', 'D', 'E', 'D', 'E', 'F', 'G', 'G', 'HC', 'HC', 'B', 'A', 'G', 'A', 'HC', 'G', 'HC', 'HC', 'B', 'A', 'HC', 'G', 'A', 'D', 'E', 'F', 'G', 'HC', 'A', 'F', 'E', 'F', 'E', 'D', 'C', 'C', 'D', 'E', 'F', 'G', 'HC', 'B', 'A', 'B', 'HC', 'HD', 'HD', 'HE', 'HD', 'HC', 'B', 'A', 'HC', 'B', 'HC', 'HC', 'B', 'A', 'HC', 'G', 'A', 'D', 'E', 'F', 'G', 'HC', 'A', 'F', 'E', 'F', 'E', 'D', 'C', 'HC', 'HC', 'B', 'A', 'HC', 'G', 'HF', 'HC', 'HC', 'HC', 'HE', 'HC', 'A', 'HD', 'HC', 'B', 'A', 'B', 'HD', 'G', 'G', 'G', 'HC', 'A', 'F', 'E', 'F', 'E', 'D', 'C', 'B', 'A', 'B', 'HD', 'HC']","[0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.5, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.25]",Ckey,2/4,Treble
2697,"['G', 'G', 'B', 'B', 'HD', 'HD', 'HC', 'B', 'A', 'HD', 'HD', 'HC', 'B', 'A', 'G', 'A', 'B', 'G', 'B', 'A', 'HC', 'HC', 'HC', 'B', 'A', 'B', 'A', 'B', 'G', 'A', 'G', 'G', 'G', 'B', 'B', 'HD', 'HD', 'HC', 'B', 'A', 'HD', 'HD', 'HC', 'B', 'A', 'G', 'A', 'B', 'G', 'B', 'A', 'HC', 'HC', 'HC', 'B', 'A', 'B', 'A', 'B', 'G', 'A', 'G']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25]",Ckey,2/4,Treble
